0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	10	20	20	30	40	40	60	40	70	30	40	50	60	40	30	60	60	60	60	20	40	30	50	40	40	40	50	40	50	50	70	40	40	10	40	40	30	30	50	40	30	50	50	40	60	40	20	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	40	50	60	60	30	40	40	60	30	60	30	50	60	60	20	60	60	60	60	60	60	20	60	30	20	20	70	50	60	20	70	40	40	20	50	40	80	60	60	20	30	40	0	40	20	40	20	50	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	30	40	40	30	40	40	60	30	60	20	40	60	60	20	50	40	60	40	60	50	30	50	30	20	20	60	50	50	30	50	50	30	30	30	40	60	50	50	30	30	30	30	30	20	30	20	40	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	30	30	40	40	50	60	60	80	50	80	30	50	60	80	40	40	30	80	30	70	40	50	50	40	40	40	50	60	50	60	30	60	20	50	30	60	50	50	40	60	50	50	50	30	40	40	40	40	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	30	30	30	10	20	30	40	20	50	10	30	40	50	20	40	60	40	60	40	30	30	40	40	20	20	50	30	40	30	60	60	40	20	30	20	50	40	40	30	20	10	40	40	20	50	20	30	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	50	60	70	70	50	70	70	80	60	90	50	70	80	90	40	80	30	80	30	80	80	40	80	10	40	40	90	80	80	50	60	20	40	50	60	60	90	80	80	50	50	50	30	20	40	10	40	70	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	60	70	60	70	40	40	30	10	40	10	50	50	60	40	50	70	90	10	90	40	60	50	50	80	50	50	60	50	50	50	100	90	80	50	70	30	70	50	60	50	40	50	60	80	50	80	50	60	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	40	50	40	30	40	40	60	30	60	20	40	60	60	10	50	40	60	40	60	50	30	50	20	10	10	60	50	50	30	50	40	30	30	40	40	70	50	60	30	30	30	20	20	10	30	10	50	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	30	30	30	10	20	20	40	20	50	10	30	40	40	20	40	60	40	60	40	30	20	30	40	20	20	50	30	40	30	60	60	40	20	30	20	50	30	40	30	20	10	30	40	20	50	20	30	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	40	30	20	30	50	40	40	70	50	70	50	30	20	40	60	20	70	70	70	40	20	60	20	70	60	60	20	30	20	60	60	90	50	50	30	40	20	20	10	60	50	40	70	70	60	80	60	20	50
50	30	50	50	50	30	60	50	30	60	40	80	60	50	50	90	70	60	50	20	0	50	30	30	30	60	50	50	70	60	80	60	40	30	50	60	30	80	70	80	40	30	70	30	80	60	60	20	30	30	70	70	100	60	60	40	50	10	30	20	70	60	50	80	70	60	90	60	30	60
30	30	20	30	20	40	20	50	50	20	20	40	20	30	20	50	60	30	20	40	50	0	20	30	30	30	40	40	60	30	60	20	40	50	60	20	30	50	60	50	50	30	30	40	40	20	20	50	50	40	40	50	60	30	30	20	40	50	40	40	40	30	30	40	40	20	50	20	30	30
30	20	30	30	30	30	30	60	40	30	10	50	30	30	30	60	70	40	30	30	30	20	0	20	20	30	40	40	60	40	70	30	40	40	60	40	20	50	60	50	60	20	50	30	50	40	40	40	50	40	50	40	70	40	40	10	40	30	30	20	50	40	30	50	50	40	60	40	20	40
30	10	30	30	30	20	30	40	40	30	20	60	40	40	30	70	60	50	30	20	30	30	20	0	10	40	30	40	60	40	70	30	30	30	50	40	10	60	60	60	50	10	50	20	60	40	40	30	30	30	50	50	80	50	40	20	40	30	20	20	50	40	30	60	60	40	70	40	10	40
30	10	30	30	30	30	30	50	40	30	20	60	40	40	30	70	70	40	30	30	30	30	20	10	0	30	40	40	60	40	70	30	30	40	60	40	20	60	60	60	50	10	50	30	60	40	40	40	40	30	50	50	80	50	40	20	40	40	20	20	50	40	30	60	60	40	70	40	10	40
10	30	20	10	20	40	20	40	60	20	30	30	30	50	10	50	40	30	10	50	50	30	30	40	30	0	20	30	40	20	50	20	30	40	50	20	40	60	40	60	40	40	20	40	40	20	20	50	30	40	20	70	60	50	10	30	20	60	40	40	20	10	10	30	40	20	50	20	30	10
20	30	20	20	20	30	30	20	60	30	40	40	40	60	20	70	40	40	20	40	50	40	40	30	30	20	0	10	40	20	40	30	10	30	30	30	40	70	40	70	30	30	30	20	50	30	30	40	20	20	30	80	70	60	30	40	10	50	30	30	30	20	20	40	50	30	60	30	30	20
20	40	20	20	20	30	30	20	70	30	40	40	40	60	30	70	30	40	20	40	50	40	50	40	40	30	10	0	40	30	40	30	20	30	30	40	40	70	30	70	20	40	30	30	60	40	40	40	20	20	40	80	80	60	30	50	10	50	30	40	40	30	20	50	60	40	60	40	40	30
40	60	50	40	50	60	50	40	90	50	60	60	60	80	40	80	10	60	40	70	80	60	70	70	60	40	40	40	0	40	10	50	50	60	50	50	70	90	10	90	40	70	50	60	70	50	50	70	50	50	50	100	90	80	50	70	30	80	60	70	50	40	50	60	70	50	80	50	60	40
20	40	20	20	20	40	20	40	60	20	40	30	30	50	20	60	40	30	20	50	60	30	40	40	40	20	20	30	40	0	40	20	30	40	40	30	40	60	40	60	40	40	20	40	50	30	30	50	30	40	30	70	70	50	20	40	20	60	40	40	30	20	20	30	50	30	50	30	40	20
50	60	50	50	50	60	50	40	90	50	70	60	60	80	50	90	10	60	50	70	80	60	70	70	70	50	40	40	10	40	0	50	50	60	50	60	70	90	10	90	40	70	50	60	80	60	60	70	50	60	60	100	90	80	50	70	30	80	60	70	60	50	50	60	80	60	80	60	70	50
20	30	20	20	20	40	0	40	60	0	30	30	20	30	10	50	50	20	10	50	60	20	30	30	30	20	30	30	50	20	50	0	30	50	50	20	40	50	50	50	40	40	20	40	40	20	20	50	40	40	30	60	50	30	20	30	30	60	40	40	30	20	20	30	40	20	40	20	30	20
20	20	30	20	30	20	30	30	50	30	40	50	40	50	30	70	50	40	30	30	30	30	60	50	50	40	30	60	50	30	50	30	0	20	30	40	30	80	50	80	30	20	40	20	60	40	40	30	20	20	40	70	80	60	30	40	20	40	20	30	40	30	20	50	60	40	70	40	20	20
40	30	40	40	40	20	50	30	50	50	50	60	60	60	40	80	60	60	40	20	30	50	40	40	40	40	30	30	60	40	60	50	20	0	30	50	30	80	60	80	30	30	50	20	70	50	50	20	20	10	50	70	90	70	40	40	40	30	20	30	50	40	40	60	70	50	80	50	30	40
40	50	40	40	40	40	50	20	70	50	60	60	60	80	50	90	40	60	40	40	40	40	80	70	60	20	40	40	50	50	50	50	30	30	0	60	50	90	40	90	20	50	50	40	80	60	60	40	30	30	60	90	90	80	50	60	40	50	40	50	60	50	40	60	80	60	80	60	30	20
20	40	20	20	20	50	20	50	70	20	40	20	20	40	20	40	50	10	20	60	60	20	40	40	40	20	30	40	50	30	60	20	40	50	60	0	50	50	50	50	50	40	20	50	30	0	0	60	40	50	20	60	50	30	20	40	30	60	50	50	20	30	20	20	30	0	30	0	40	20
30	10	30	30	30	20	40	50	30	40	30	60	50	40	40	80	70	50	40	20	30	30	20	10	20	40	40	40	70	40	70	40	30	30	50	50	0	60	70	60	50	20	50	20	70	50	50	30	30	30	60	50	80	50	50	20	50	30	20	10	60	50	30	60	60	50	70	50	20	50
60	60	60	60	60	80	50	80	80	50	60	60	40	30	60	30	90	40	60	70	70	50	50	60	60	60	70	70	90	60	90	50	80	80	90	40	60	0	90	0	90	60	60	80	30	40	40	80	80	80	60	30	40	30	60	50	70	80	80	70	60	60	60	50	30	40	30	40	60	60
40	60	50	40	50	50	50	30	90	50	60	60	60	80	40	80	10	60	40	70	70	60	70	60	70	40	40	30	10	40	10	50	50	60	40	50	70	90	0	90	40	60	50	50	70	50	50	60	50	50	50	100	90	80	50	70	30	70	50	60	50	40	50	60	70	50	80	50	60	40
60	60	60	60	60	80	50	80	80	50	60	60	40	30	60	30	90	40	60	70	70	50	50	60	60	60	70	70	90	60	90	50	80	80	90	40	60	0	90	0	90	60	60	80	30	40	40	80	80	80	60	30	40	30	60	50	70	80	80	70	60	60	60	50	30	40	30	40	60	60
30	40	40	30	40	30	40	10	70	40	60	60	60	70	40	80	40	60	40	40	50	50	60	50	50	40	30	30	50	50	50	50	30	30	0	60	50	90	40	90	20	50	50	40	80	60	60	40	30	30	60	90	90	80	50	60	40	50	40	50	60	50	40	60	80	60	80	60	50	40
30	10	30	30	30	20	40	40	40	40	20	60	50	40	30	80	60	50	30	20	30	30	20	10	10	40	30	40	60	40	70	40	20	30	50	50	20	60	60	60	50	0	50	20	70	50	50	30	30	30	50	60	80	50	40	20	40	30	20	20	50	40	30	60	60	50	70	50	10	40
30	50	30	30	30	50	20	40	80	20	40	20	30	50	30	40	50	30	20	60	70	30	50	50	50	20	30	40	50	20	50	20	40	50	60	20	50	60	50	60	50	50	0	50	40	20	20	60	40	50	10	70	50	50	10	50	30	70	50	50	10	20	30	20	50	20	50	20	40	20
30	20	30	30	30	0	40	30	40	40	30	60	50	50	40	80	50	50	30	20	30	40	30	20	20	40	30	30	60	40	60	40	20	20	40	50	20	80	50	80	30	20	50	0	70	50	50	20	20	10	50	70	90	60	40	40	30	30	10	20	50	40	30	60	70	50	70	50	20	40
50	60	50	50	50	70	40	70	90	40	50	30	30	40	40	10	80	20	40	70	80	40	50	60	60	40	60	60	80	50	80	40	60	70	80	30	70	30	80	30	70	70	40	70	0	30	30	80	70	70	40	60	20	30	40	50	50	80	70	70	40	50	50	30	20	30	10	30	60	40
20	40	20	20	20	50	20	50	70	20	40	20	20	40	20	40	50	10	20	60	60	20	40	40	40	20	30	40	50	30	60	20	40	50	60	0	50	50	50	50	50	40	20	50	30	0	0	60	40	50	20	60	50	30	20	40	30	60	50	50	20	30	20	20	30	0	30	0	40	20
20	40	20	20	20	50	20	50	70	20	40	20	20	40	20	40	50	10	20	60	60	20	40	40	40	20	30	40	50	30	60	20	40	50	60	0	50	50	50	50	50	40	20	50	30	0	0	60	40	50	20	60	50	30	20	40	30	60	50	50	20	30	20	20	30	0	30	0	40	20
40	30	40	40	40	20	50	40	40	50	40	70	60	50	50	90	60	60	50	20	20	50	30	30	40	50	40	40	60	50	70	50	30	20	40	60	30	80	60	80	30	30	60	20	80	60	60	0	20	20	60	70	100	60	50	40	40	20	20	20	60	50	40	70	70	60	90	60	30	50
30	30	30	30	30	20	40	20	60	40	50	50	50	60	30	80	50	50	30	30	40	50	50	40	40	30	20	20	50	30	50	40	20	20	20	40	30	80	50	80	20	30	40	20	70	40	40	20	0	10	50	80	80	70	40	50	30	30	20	30	50	30	30	50	70	40	70	40	30	30
30	20	30	30	30	10	40	30	50	40	40	60	50	50	40	80	50	50	40	20	30	40	40	30	30	40	20	30	50	40	60	40	20	10	30	50	30	80	50	80	30	30	50	10	70	50	50	20	20	0	50	70	90	70	40	40	30	30	10	20	50	40	30	60	70	50	70	50	30	40
30	50	30	30	30	50	30	50	80	30	50	20	30	60	30	50	50	30	30	60	70	30	50	50	50	20	30	40	50	30	50	20	40	50	60	20	50	60	50	60	50	50	10	50	40	20	20	60	50	50	0	80	50	50	20	50	30	70	50	50	0	20	30	20	50	20	40	20	50	20
70	50	60	70	60	70	60	90	70	60	50	70	50	30	60	60	100	50	60	60	60	50	40	50	50	70	70	80	100	70	100	50	70	70	90	60	50	30	100	30	90	60	70	70	60	60	60	70	80	70	70	0	70	30	70	40	80	70	70	60	70	70	60	70	40	60	50	60	50	70
60	80	60	60	60	90	50	80	100	50	70	40	50	60	60	20	90	40	60	90	100	60	70	80	80	60	70	80	90	70	100	60	80	90	100	50	90	40	90	40	90	80	50	90	20	50	50	100	80	90	50	70	0	50	60	70	70	100	90	90	50	60	60	40	30	50	20	50	80	60
50	50	50	50	50	60	40	70	70	40	40	40	30	20	40	40	80	30	40	50	60	30	40	50	50	50	60	60	80	50	80	30	60	70	80	30	50	30	80	30	70	50	50	60	30	30	30	60	70	70	50	30	40	0	50	40	60	60	60	50	50	50	50	40	20	30	30	30	50	50
20	40	20	20	20	40	20	40	70	20	40	20	30	50	20	50	50	30	20	50	60	30	40	40	40	10	20	30	40	20	50	20	30	40	50	20	40	60	40	60	40	40	10	40	40	20	20	50	40	40	20	70	60	50	0	40	20	60	40	40	20	10	20	20	50	20	50	20	40	10
30	20	30	30	30	40	30	60	40	30	10	50	30	30	30	60	70	40	30	30	40	20	10	20	20	30	40	40	60	40	70	30	40	40	60	40	20	50	60	50	60	20	50	40	50	40	40	40	50	40	50	40	70	40	40	0	40	40	40	30	50	40	30	50	50	40	60	40	20	40
20	40	20	20	20	30	30	30	70	30	40	40	40	60	20	60	30	40	20	40	50	40	40	40	40	20	10	10	30	20	30	30	20	40	30	30	50	70	30	70	30	40	30	30	50	30	30	40	30	30	30	80	70	50	20	40	0	50	30	40	30	20	20	40	50	30	60	30	40	20
50	30	50	50	50	30	60	50	30	60	40	80	60	50	50	90	70	70	50	20	10	50	30	30	30	60	50	50	70	60	80	60	40	30	50	60	30	70	70	70	50	30	70	30	80	60	60	20	40	30	70	70	100	60	60	40	50	0	30	20	70	60	50	80	70	60	90	60	30	60
30	20	30	30	30	10	40	30	40	40	30	60	50	50	40	80	50	50	30	20	30	40	30	20	20	40	30	30	60	40	60	40	20	20	40	50	20	80	50	80	30	20	50	10	70	50	50	20	20	10	50	70	90	60	40	40	30	30	0	20	50	40	30	60	70	50	70	50	20	40
30	10	30	30	30	20	40	40	30	40	30	60	50	40	40	80	60	60	40	10	20	40	20	20	20	40	30	40	60	40	70	40	30	30	40	50	10	70	60	70	40	20	50	20	70	50	50	20	30	20	60	60	90	50	50	30	40	20	20	0	60	50	30	60	60	50	80	50	20	40
30	50	30	30	30	50	30	50	80	30	50	20	30	60	30	50	50	30	30	60	70	30	50	50	50	20	30	40	50	30	50	20	40	50	60	20	50	60	50	60	50	50	10	50	40	20	20	60	50	50	0	80	50	50	20	50	30	70	50	50	0	20	30	20	50	20	40	20	50	20
20	40	20	20	20	40	20	40	70	20	40	30	30	50	20	50	40	30	20	50	60	30	40	40	40	10	20	30	40	20	50	20	30	40	50	30	50	60	40	60	40	40	20	40	50	30	30	50	30	40	20	70	60	50	10	40	20	60	40	50	20	0	20	30	50	30	50	30	40	10
10	30	10	10	10	30	20	30	50	20	30	40	30	50	10	50	50	30	10	40	50	30	30	30	30	10	20	20	40	20	50	20	20	40	40	20	30	60	40	60	40	30	30	30	50	20	20	40	30	30	30	70	60	50	20	30	20	50	30	30	30	20	0	40	50	20	50	20	30	20
40	60	40	40	40	60	30	50	90	30	50	0	30	50	40	30	60	20	30	70	80	40	50	60	60	30	40	40	60	30	60	30	50	60	60	20	60	60	60	60	60	60	20	60	30	20	20	70	50	60	20	70	40	40	20	50	40	80	60	60	20	30	40	0	40	20	40	20	50	20
50	60	50	50	50	70	40	70	80	40	50	40	30	30	40	20	80	20	40	70	70	40	50	60	60	40	60	60	70	50	80	40	60	70	80	30	60	30	70	30	70	60	50	70	20	30	30	80	70	70	40	40	30	20	50	50	50	70	70	60	40	50	50	40	0	30	20	30	60	50
20	40	20	20	20	50	20	50	70	20	40	20	20	40	20	40	50	10	20	60	60	20	40	40	40	20	30	40	50	30	60	20	40	50	60	0	50	40	50	40	50	40	20	50	30	0	0	60	40	50	20	60	50	30	20	40	30	60	50	50	20	30	20	20	30	0	30	0	40	20
50	70	50	50	50	70	40	70	90	40	60	40	30	40	50	10	80	30	50	80	90	50	60	70	70	50	60	60	80	50	80	40	70	80	80	30	70	30	80	30	80	70	50	70	10	30	30	90	70	70	40	50	20	30	50	60	60	90	70	80	40	50	50	30	20	30	0	30	70	50
20	40	20	20	20	50	20	50	70	20	40	20	20	40	20	40	50	10	20	60	60	20	40	40	40	20	30	40	50	30	60	20	40	50	60	0	50	40	50	40	50	40	20	50	30	0	0	60	40	50	20	60	50	30	20	40	30	60	50	50	20	30	20	20	30	0	30	0	40	20
30	10	30	30	30	20	30	40	40	30	20	50	40	40	30	70	60	50	30	20	30	30	20	10	10	30	30	40	60	40	70	30	20	30	50	40	20	60	60	60	40	10	50	20	60	40	40	30	30	30	50	50	80	50	40	20	40	30	20	20	50	40	30	60	60	40	70	40	0	40
20	40	20	20	20	40	20	40	70	20	40	20	30	50	20	50	40	30	20	50	60	30	40	40	40	10	20	30	40	20	50	20	30	40	50	20	40	60	40	60	40	40	20	40	40	20	20	50	30	40	20	70	60	50	10	40	20	60	40	40	20	10	20	20	50	20	50	20	40	0

